outer_fold,inner_fold,hp_name,batch_size,learning_rate,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,smil_e_alpha,smil_e_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,27,0.12892186045646667,0.7266333103179932,0.6607142857142857,0.7459587174180362,0.5777777777777777,0.0,0.0,0.0,0.0,0.12892186045646667,0.04298946894705295,0.029572180472314358,0.6041616082191468,0.7375672221183777,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,28,0.12904995083808898,0.7295679748058319,0.6607142857142857,0.7459587174180362,0.5777777777777777,0.0,0.0,0.0,0.0,0.12904995083808898,0.04179173409938812,0.02833270002156496,0.6043937087059021,0.7415098190307617,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,29,0.12153216451406479,0.7342076897621155,0.6587301587301587,0.7400063364656553,0.5777777777777777,0.0,0.0,0.0,0.0,0.12153216451406479,0.041732083261013034,0.028211345337331294,0.605269730091095,0.7468041062355042,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,30,0.12279641181230545,0.7385935485363007,0.6567460317460317,0.7388740900888437,0.5777777777777777,0.0,0.0,0.0,0.0,0.12279641181230545,0.04067571088671684,0.027100345864892007,0.6056167125701905,0.7519198298454285,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,31,0.11259018927812577,0.7405214905738831,0.6567460317460317,0.7388740900888437,0.5777777777777777,0.0,0.0,0.0,0.0,0.11259018927812577,0.039780157059431075,0.02620771713554859,0.6046617865562439,0.7525821805000306,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,0.11477482169866562,0.7421359419822693,0.6587301587301587,0.7448264710412247,0.5777777777777777,0.0,0.0,0.0,0.0,0.11477482169866562,0.03892039470374584,0.025292497128248215,0.6056533575057983,0.7571363925933838,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,33,0.11270049959421158,0.7439990043640137,0.6567460317460317,0.7441261909291799,0.5777777777777777,0.0,0.0,0.0,0.0,0.11270049959421158,0.039395005255937574,0.0257575586438179,0.6057514667510986,0.7579932451248169,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,34,0.10714372545480728,0.7463860511779785,0.6567460317460317,0.7441261909291799,0.5777777777777777,0.0,0.0,0.0,0.0,0.10714372545480728,0.038894855231046674,0.025232496950775386,0.6058121085166931,0.7604237556457519,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,35,0.10920363664627075,0.7483589053153992,0.6547619047619048,0.7432641219636624,0.5777777777777777,0.0,0.0,0.0,0.0,0.10920363664627075,0.03930814601480961,0.025650905817747115,0.6053273677825928,0.7603966951370239,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,36,0.1106712430715561,0.7506614029407501,0.6547619047619048,0.7432641219636624,0.6,0.0,0.0,0.0,0.0,0.1106712430715561,0.03704866655170917,0.023332988005131484,0.6059903979301453,0.7655774116516113,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,37,0.10480495989322662,0.7516002357006073,0.6547619047619048,0.7432641219636624,0.6,0.0,0.0,0.0,0.0,0.10480495989322662,0.0390834391117096,0.025353513844311237,0.6063892602920532,0.7666032433509826,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,38,0.10456697046756744,0.7528930902481079,0.6527777777777778,0.7426027463022868,0.6,0.0,0.0,0.0,0.0,0.10456697046756744,0.03792354613542557,0.024184794165194035,0.606319785118103,0.7675554275512695,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,1,0.6503200173377991,0.6959713101387024,0.49603174603174605,0.5953515865167508,0.5777777777777777,0.0,0.0,0.0,0.0,0.6503200173377991,0.7111603617668152,0.7001358270645142,0.5461310744285583,0.5563220620155335,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,2,0.6196174025535583,0.679361492395401,0.5674603174603174,0.6608231716103107,0.5555555555555556,0.0,0.0,0.0,0.0,0.6196174025535583,0.5905987739562988,0.5795652329921722,0.5495470643043519,0.5538077354431152,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,3,0.607396399974823,0.6661372780799866,0.5952380952380952,0.6933018499372339,0.5555555555555556,0.0,0.0,0.0,0.0,0.607396399974823,0.5227116286754608,0.5116089582443237,0.5558818340301513,0.5543840408325196,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,4,0.5697039365768433,0.654656171798706,0.626984126984127,0.7324602153246864,0.5777777777777777,0.0,0.0,0.0,0.0,0.5697039365768433,0.475703227519989,0.4644951581954956,0.5642990112304688,0.5565083265304566,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,5,0.5646200180053711,0.6436391174793243,0.6547619047619048,0.7596765853287426,0.6,0.0,0.0,0.0,0.0,0.5646200180053711,0.4284228622913361,0.41710989475250243,0.5716508507728577,0.5596457362174988,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,6,0.527307540178299,0.6347629427909851,0.6785714285714286,0.7873057603397586,0.5777777777777777,0.0,0.0,0.0,0.0,0.527307540178299,0.37729773819446566,0.3658938527107239,0.5775044560432434,0.5628832459449769,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,7,0.5054491639137269,0.6256380975246429,0.6964285714285715,0.8056326656332724,0.6,0.0,0.0,0.0,0.0,0.5054491639137269,0.3256966292858124,0.3142028734087944,0.5824526309967041,0.5669233798980713,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,8,0.4919408082962036,0.6169191598892212,0.7103174603174603,0.8142153809006583,0.6,0.0,0.0,0.0,0.0,0.4919408082962036,0.289434714615345,0.2778510913252831,0.5863536953926086,0.5720085978507996,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,9,0.4578526020050049,0.6136421859264374,0.7083333333333334,0.8107759848443739,0.6222222222222222,0.0,0.0,0.0,0.0,0.4578526020050049,0.26199979782104493,0.2503443270921707,0.5886345148086548,0.5769121527671814,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,10,0.40432044863700867,0.6172271072864532,0.7162698412698413,0.8034303947795203,0.6444444444444445,0.0,0.0,0.0,0.0,0.40432044863700867,0.23173409551382065,0.21996723636984825,0.5920605778694152,0.5846252083778382,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,11,0.39847796559333803,0.6205469071865082,0.7242063492063493,0.8075505437333119,0.6222222222222222,0.0,0.0,0.0,0.0,0.39847796559333803,0.19245971590280533,0.1805798143148422,0.5955639719963074,0.5924264192581177,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,12,0.3959592700004578,0.6260897815227509,0.7301587301587302,0.810893817977195,0.6,0.0,0.0,0.0,0.0,0.3959592700004578,0.16537273079156875,0.1533436555415392,0.5998958468437194,0.6030116677284241,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,13,0.3787720263004303,0.6309836804866791,0.7242063492063492,0.8057697776203114,0.6222222222222222,0.0,0.0,0.0,0.0,0.3787720263004303,0.1424102433025837,0.13023671582341195,0.6037468075752258,0.6136059761047363,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,14,0.33185898661613467,0.6385001540184021,0.7182539682539683,0.7971570077658641,0.6222222222222222,0.0,0.0,0.0,0.0,0.33185898661613467,0.12686097696423532,0.11452757865190506,0.6078462600708008,0.6254935741424561,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,15,0.3140355348587036,0.6453330516815186,0.7142857142857143,0.7916940306987847,0.6,0.0,0.0,0.0,0.0,0.3140355348587036,0.10765523351728916,0.09516459964215755,0.6114061355590821,0.6376572251319885,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,0.2990619271993637,0.6494289636611938,0.7083333333333334,0.7825375529141436,0.5777777777777777,0.0,0.0,0.0,0.0,0.2990619271993637,0.0962195161730051,0.08357987590134144,0.6142330646514893,0.6497308015823364,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,17,0.2804479539394379,0.6521004438400269,0.7063492063492064,0.782513327203419,0.5777777777777777,0.0,0.0,0.0,0.0,0.2804479539394379,0.08953680880367756,0.076828758046031,0.6150338768959045,0.6557711362838745,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,18,0.2627567291259766,0.657069057226181,0.7003968253968254,0.7769906204612,0.5777777777777777,0.0,0.0,0.0,0.0,0.2627567291259766,0.08623088449239731,0.0734559653326869,0.6160812020301819,0.661410641670227,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,19,0.26054235100746154,0.6613789200782776,0.7023809523809523,0.7785257081804984,0.5777777777777777,0.0,0.0,0.0,0.0,0.26054235100746154,0.07944873794913292,0.06659474559128284,0.6169297337532044,0.6684694290161133,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,20,0.25143449902534487,0.6650022268295288,0.6984126984126984,0.7739960211385393,0.5777777777777777,0.0,0.0,0.0,0.0,0.25143449902534487,0.07545050121843815,0.0625124054029584,0.6177972435951233,0.6760123372077942,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,21,0.2350526422262192,0.6714394986629486,0.6944444444444444,0.7718592690017871,0.5777777777777777,0.0,0.0,0.0,0.0,0.2350526422262192,0.0712847352027893,0.058232422545552255,0.61998291015625,0.6852483630180359,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,22,0.23031238913536073,0.6748714745044708,0.6924603174603174,0.7683060955956724,0.5777777777777777,0.0,0.0,0.0,0.0,0.23031238913536073,0.06767136976122856,0.0545715419575572,0.6201424241065979,0.6898403406143189,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,23,0.2193354547023773,0.6791930496692657,0.6845238095238094,0.7615325282266627,0.5777777777777777,0.0,0.0,0.0,0.0,0.2193354547023773,0.0657783892005682,0.05264121871441603,0.6201867461204529,0.6935303568840027,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,24,0.21194115281105042,0.682547390460968,0.6865079365079365,0.7630676159459608,0.5777777777777777,0.0,0.0,0.0,0.0,0.21194115281105042,0.06444532573223113,0.05126540623605251,0.6209791421890258,0.6970127820968628,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,25,0.2093029260635376,0.6857228577136993,0.6845238095238095,0.7625741948933293,0.5777777777777777,0.0,0.0,0.0,0.0,0.2093029260635376,0.06331788524985313,0.05012460015714169,0.6203037142753601,0.6990248084068298,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,26,0.19821134805679322,0.6874988675117493,0.6765873015873016,0.7581348963750834,0.5555555555555556,0.0,0.0,0.0,0.0,0.19821134805679322,0.060380935296416284,0.0471389515325427,0.6204037666320801,0.7037947177886963,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,27,0.19675483405590058,0.6903426945209503,0.6726190476190477,0.753936664051851,0.5555555555555556,0.0,0.0,0.0,0.0,0.19675483405590058,0.05988236777484417,0.046620189864188435,0.6199957609176636,0.7062218666076661,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,28,0.1953734815120697,0.6916056275367737,0.6746031746031746,0.7553255529407399,0.5555555555555556,0.0,0.0,0.0,0.0,0.1953734815120697,0.05772780030965805,0.04439732627943158,0.6213841080665589,0.7116632342338562,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,29,0.18643345683813095,0.6929152011871338,0.6746031746031746,0.7553255529407399,0.5555555555555556,0.0,0.0,0.0,0.0,0.18643345683813095,0.05789288692176342,0.0445723082870245,0.62068852186203,0.7113695263862609,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,30,0.19382524490356445,0.6947881877422333,0.6746031746031746,0.7553255529407399,0.5555555555555556,0.0,0.0,0.0,0.0,0.19382524490356445,0.05669201090931893,0.04332228461280465,0.6215988874435425,0.7153739213943482,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,31,0.18600374162197114,0.6959526240825653,0.6746031746031746,0.7553255529407399,0.5555555555555556,0.0,0.0,0.0,0.0,0.18600374162197114,0.057018594816327095,0.04363302625715733,0.6218281269073487,0.7167285084724426,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,32,4,0.2,0.01,0.01,lr5e-05_bs32_lat32_pri32_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,0.18330605030059816,0.6977806687355042,0.6726190476190477,0.753936664051851,0.5555555555555556,0.0,0.0,0.0,0.0,0.18330605030059816,0.0561819564551115,0.042777631990611555,0.6216187953948975,0.718813955783844,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,1,0.6455238342285157,0.7219593226909637,0.5952380952380952,0.5877669810499501,0.5555555555555556,0.0,0.0,0.0,0.0,0.6455238342285157,0.6688472032546997,0.657849133014679,0.5292060971260071,0.5706018209457397,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,2,0.6355669260025024,0.7122507393360138,0.6587301587301588,0.6933441837252778,0.5555555555555556,0.0,0.0,0.0,0.0,0.6355669260025024,0.5844048023223877,0.5734262287616729,0.5308421015739441,0.5670145273208618,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,3,0.6191979646682739,0.7007028758525848,0.6924603174603176,0.7455232056031333,0.6,0.0,0.0,0.0,0.0,0.6191979646682739,0.5064106166362763,0.4954150378704071,0.5348952293395997,0.5646633625030517,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,4,0.5742051243782044,0.681105226278305,0.7222222222222222,0.7826513811583828,0.5777777777777777,0.0,0.0,0.0,0.0,0.5742051243782044,0.46271632313728334,0.45167864561080934,0.5404918432235718,0.5632775545120239,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,5,0.5614799857139587,0.6577275097370148,0.75,0.835123255540732,0.6222222222222222,0.0,0.0,0.0,0.0,0.5614799857139587,0.39981072545051577,0.38869973719120027,0.5473757863044739,0.563722801208496,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,6,0.5204554557800293,0.6345644891262054,0.75,0.835450117353395,0.6222222222222222,0.0,0.0,0.0,0.0,0.5204554557800293,0.36382015645503996,0.35261745750904083,0.5542197585105896,0.5660506844520569,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,7,0.5025922536849976,0.6170549988746643,0.7619047619047619,0.8470853523842798,0.6222222222222222,0.0,0.0,0.0,0.0,0.5025922536849976,0.3005327582359314,0.28920295387506484,0.5616734504699707,0.571307361125946,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,8,0.4558602273464203,0.6025524437427521,0.7678571428571429,0.8530757111518563,0.6,0.0,0.0,0.0,0.0,0.4558602273464203,0.2667405977845192,0.25527566373348237,0.5684000730514527,0.5780930757522583,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,9,0.4559310257434845,0.5927266180515289,0.7757936507936508,0.859249295231064,0.6,0.0,0.0,0.0,0.0,0.4559310257434845,0.2336415946483612,0.2220183178782463,0.5747551918029785,0.5875724673271179,22,global,0.0
2,5,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,32,5e-05,32,64,4,0.1,0.01,0.01,lr5e-05_bs32_lat32_pri64_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,10,0.42571250200271604,0.5894346237182617,0.7718253968253967,0.8603374026596009,0.6,0.0,0.0,0.0,0.0,0.42571250200271604,0.20357183068990709,0.19178090915083884,0.5805527329444885,0.5985400438308716,22,global,0.0
