train_missing_prop,test_missing_prop,winner_rank,loser_rank,winner_model,loser_model,winner_mean_auc,loser_mean_auc,delta_mean_auc,wilcoxon_statistic,p_value,n_replicates,p_value_fdr,significant_fdr_0p05,n_pairs_tested_in_cell
0.25,0.5,1,8,KNN_MLP,HealNet,0.612389140271493,0.566425339366516,0.04596380090497709,2175.0,3.558756164482045e-05,125,0.0009964517260549726,True,28
0.25,0.75,1,8,KNN_MLP,HealNet,0.636868778280543,0.5714298642533936,0.06543891402714941,1783.0,1.1043932746642803e-07,125,3.0923011690599847e-06,True,28
0.5,0.5,1,8,KNN_MLP,HealNet,0.6164675716440422,0.5828054298642533,0.03366214177978888,2682.5,0.0019862703367541008,125,0.015225376240743152,True,28
0.5,0.75,1,8,KNN_MLP,HealNet,0.662265460030166,0.602389140271493,0.05987631975867291,2118.0,1.883448650067205e-05,125,0.0002636828110094087,True,28
0.0,0.75,1,6,KNN_MLP,SMILe,0.6316983408748115,0.602446455505279,0.029251885369532493,2775.5,0.008825165053223817,125,0.04942092429805338,True,28
0.25,0.5,1,7,KNN_MLP,SMILe,0.612389140271493,0.5801749622926092,0.03221417797888382,2733.5,0.0030107761568806887,125,0.04215086619632964,True,28
0.25,0.75,1,6,KNN_MLP,SMILe,0.636868778280543,0.5969864253393665,0.03988235294117648,2367.0,0.00016956575794364623,125,0.0011869603056055237,True,28
0.5,0.5,1,7,KNN_MLP,SMILe,0.6164675716440422,0.5834177978883861,0.0330497737556561,2408.5,0.0006004326209509569,125,0.015225376240743152,True,28
0.5,0.75,1,7,KNN_MLP,SMILe,0.662265460030166,0.6047269984917045,0.05753846153846143,1812.5,1.641383925825417e-07,125,4.595874992311168e-06,True,28
0.5,0.75,1,3,KNN_MLP,VAE_MLP,0.662265460030166,0.6325128205128205,0.029752639517345414,2820.0,0.008516672704185995,125,0.02649631507968976,True,28
0.25,0.75,1,3,KNN_MLP,ZI_MLP,0.636868778280543,0.6091975867269983,0.027671191553544694,2890.0,0.014037445852365776,125,0.039304848386624174,True,28
0.5,0.75,1,5,KNN_MLP,ZI_MLP,0.662265460030166,0.6252941176470587,0.036971342383107286,2377.5,0.00012113996025818843,125,0.000847979721807319,True,28
0.0,0.0,2,8,KNN_MLP,pAM,0.6427300150829564,0.6151312217194568,0.027598793363499574,2470.5,0.0010640704526721995,125,0.009931324224940528,True,28
0.0,0.75,1,7,KNN_MLP,pAM,0.6316983408748115,0.5949200603318249,0.0367782805429866,2490.5,0.0019095036545610932,125,0.026733051163855305,True,28
0.25,0.75,1,5,KNN_MLP,pAM,0.636868778280543,0.6040030165912519,0.03286576168929112,2733.0,0.006410853461992983,125,0.019944877437311506,True,28
0.5,0.75,1,4,KNN_MLP,pAM,0.662265460030166,0.6299457013574661,0.03231975867269987,2767.5,0.00394111127466765,125,0.0157644450986706,True,28
0.0,0.75,4,8,VAE_MLP,HealNet,0.6140784313725491,0.5847330316742081,0.029345399698341046,2794.5,0.007050161617818823,125,0.04942092429805338,True,28
0.25,0.75,4,8,VAE_MLP,HealNet,0.6082171945701358,0.5714298642533936,0.036787330316742195,2718.5,0.003926732957892901,125,0.015706931831571604,True,28
0.5,0.75,3,8,VAE_MLP,HealNet,0.6325128205128205,0.602389140271493,0.0301236802413275,2791.5,0.009927999868800476,125,0.027798399632641337,True,28
0.5,0.5,3,7,VAE_MLP,SMILe,0.6132217194570138,0.5834177978883861,0.029803921568627656,2717.5,0.0056900788795262135,125,0.03186444172534679,True,28
0.25,0.75,3,8,ZI_MLP,HealNet,0.6091975867269983,0.5714298642533936,0.037767722473604715,2497.0,0.0005895530564368721,125,0.003301497116046484,True,28
0.0,0.0,3,8,ZI_MLP,pAM,0.6427300150829564,0.6151312217194568,0.027598793363499574,2470.5,0.0010640704526721995,125,0.009931324224940528,True,28
0.25,0.75,5,8,pAM,HealNet,0.6040030165912519,0.5714298642533936,0.03257315233785829,2789.5,0.0046750538439484625,125,0.016362688453819618,True,28
0.5,0.75,4,7,pAM,SMILe,0.6299457013574661,0.6047269984917045,0.025218702865761555,2800.0,0.007344980841383725,125,0.025707432944843036,True,28
