
Outer fold 1

Inner fold 1
E23 | T-Loss: 0.5665 | V-Loss: 0.7195 | T-AUC: 0.909 | V-AUC: 0.550
E24 | T-Loss: 0.5771 | V-Loss: 0.7237 | T-AUC: 0.911 | V-AUC: 0.532
E25 | T-Loss: 0.5747 | V-Loss: 0.7201 | T-AUC: 0.917 | V-AUC: 0.539
E26 | T-Loss: 0.5307 | V-Loss: 0.7129 | T-AUC: 0.942 | V-AUC: 0.562
E27 | T-Loss: 0.5759 | V-Loss: 0.7113 | T-AUC: 0.858 | V-AUC: 0.541
E28 | T-Loss: 0.5582 | V-Loss: 0.7095 | T-AUC: 0.919 | V-AUC: 0.571
E29 | T-Loss: 0.5744 | V-Loss: 0.7118 | T-AUC: 0.895 | V-AUC: 0.571
E30 | T-Loss: 0.5452 | V-Loss: 0.7100 | T-AUC: 0.929 | V-AUC: 0.571
E31 | T-Loss: 0.5421 | V-Loss: 0.7129 | T-AUC: 0.932 | V-AUC: 0.578
E32 | T-Loss: 0.5546 | V-Loss: 0.7026 | T-AUC: 0.910 | V-AUC: 0.569
E33 | T-Loss: 0.5373 | V-Loss: 0.7168 | T-AUC: 0.920 | V-AUC: 0.556
E34 | T-Loss: 0.5419 | V-Loss: 0.7179 | T-AUC: 0.918 | V-AUC: 0.554
E35 | T-Loss: 0.5473 | V-Loss: 0.7074 | T-AUC: 0.923 | V-AUC: 0.573
E36 | T-Loss: 0.5366 | V-Loss: 0.7158 | T-AUC: 0.922 | V-AUC: 0.560
E37 | T-Loss: 0.5549 | V-Loss: 0.7104 | T-AUC: 0.906 | V-AUC: 0.573
E38 | T-Loss: 0.5459 | V-Loss: 0.7182 | T-AUC: 0.900 | V-AUC: 0.558
E39 | T-Loss: 0.5213 | V-Loss: 0.7246 | T-AUC: 0.938 | V-AUC: 0.556
E40 | T-Loss: 0.5682 | V-Loss: 0.7225 | T-AUC: 0.870 | V-AUC: 0.558
E41 | T-Loss: 0.5262 | V-Loss: 0.7286 | T-AUC: 0.941 | V-AUC: 0.556
E42 | T-Loss: 0.5697 | V-Loss: 0.7307 | T-AUC: 0.912 | V-AUC: 0.558
Early stopping triggered at epoch 42.
