train_missing_prop,test_missing_prop,winner_rank,loser_rank,winner_model,loser_model,winner_mean_auc,loser_mean_auc,delta_mean_auc,wilcoxon_statistic,p_value,n_replicates,p_value_fdr,significant_fdr_0p05,n_pairs_tested_in_cell
0.2,0.6,1,2,KNN_MLP,VAE_MLP,0.5891676851033172,0.5616318040409995,0.027535881062317635,2537.5,0.0005616060470544327,125,0.0017144440006802378,True,28
0.2,0.8,1,3,KNN_MLP,VAE_MLP,0.5673453318924584,0.533436316599535,0.03390901529292334,2049.5,3.2886069222073482e-06,125,2.471800962614496e-05,True,28
0.8,0.8,1,7,KNN_MLP,VAE_MLP,0.5168860857320628,0.48901159904378294,0.02787448668827991,2656.5,0.0015978182168130048,125,0.017931598774346056,True,28
0.0,0.6,1,4,KNN_MLP,ZI_MLP,0.590104699217343,0.5689947408062351,0.021109958411107854,2234.0,4.274066214461989e-05,125,0.000398912846683119,True,28
0.0,0.8,1,3,KNN_MLP,ZI_MLP,0.5660230016046108,0.5455112420997478,0.02051175950486306,2646.5,0.0021877078251113197,125,0.01225116382062339,True,28
0.2,0.2,1,5,KNN_MLP,ZI_MLP,0.61351773913613,0.5942592396109638,0.019258499525166117,2844.0,0.007052885699545332,125,0.024685099948408663,True,28
0.2,0.4,1,5,KNN_MLP,ZI_MLP,0.5968330091364574,0.5762574319677767,0.020575577168680748,2721.0,0.002723042840577462,125,0.009530649942021116,True,28
0.2,0.6,1,6,KNN_MLP,ZI_MLP,0.5891676851033172,0.5490093591380948,0.0401583259652224,1946.5,9.309698069862657e-07,125,6.51678864890386e-06,True,28
0.2,0.8,1,7,KNN_MLP,ZI_MLP,0.5673453318924584,0.5186466908995644,0.048698640992894004,1825.5,3.2078776101620414e-07,125,4.491028654226858e-06,True,28
0.8,0.8,1,8,KNN_MLP,ZI_MLP,0.5168860857320628,0.4812065363329732,0.03567954939908963,2358.5,0.00010001627076656347,125,0.002800455581463777,True,28
0.0,0.6,1,7,KNN_MLP,pAM,0.590104699217343,0.5563635327635328,0.0337411664538102,2188.0,1.627669740743124e-05,125,0.00022787376370403737,True,28
0.0,0.8,1,5,KNN_MLP,pAM,0.5660230016046108,0.5423340472214035,0.023688954383207284,2727.5,0.002869653444033503,125,0.013391716072156347,True,28
0.2,0.0,1,8,KNN_MLP,pAM,0.6271268428463833,0.589269620460425,0.037857222385958345,2107.0,6.475104579623833e-06,125,0.00018130292822946732,True,28
0.2,0.2,1,8,KNN_MLP,pAM,0.61351773913613,0.567294901267315,0.04622283786881498,1721.5,7.866985343170778e-08,125,2.202755896087818e-06,True,28
0.2,0.4,1,8,KNN_MLP,pAM,0.5968330091364574,0.5489013983036972,0.04793161083276021,1596.5,8.017389163809093e-09,125,2.244868965866546e-07,True,28
0.2,0.6,1,8,KNN_MLP,pAM,0.5891676851033172,0.525681579722959,0.06348610538035815,1107.0,5.10907537501331e-12,125,1.430541105003727e-10,True,28
0.2,0.8,1,8,KNN_MLP,pAM,0.5673453318924584,0.5097510560958837,0.05759427579657472,1130.0,4.5971398738791e-12,125,1.287199164686148e-10,True,28
0.4,0.2,2,8,KNN_MLP,pAM,0.5979858008317779,0.5629734158561746,0.03501238497560333,2197.5,2.8747864732650483e-05,125,0.0004024701062571068,True,28
0.4,0.4,2,8,KNN_MLP,pAM,0.573396430559649,0.545021868552903,0.02837456200674593,2713.5,0.0025625324526136954,125,0.017937727168295867,True,28
0.4,0.6,1,8,KNN_MLP,pAM,0.5652141205750402,0.5367853030749583,0.02842881750008186,2344.0,0.00013462229124156481,125,0.003769424154763815,True,28
0.4,0.8,1,8,KNN_MLP,pAM,0.5538102629596882,0.5190316665029309,0.034778596456757294,2321.5,6.841632234134766e-05,125,0.0019156570255577344,True,28
0.6,0.2,1,7,KNN_MLP,pAM,0.5801903526869044,0.5515394439532371,0.02865090873366738,2569.0,0.001126935275317988,125,0.02491378018363676,True,28
0.0,0.0,1,8,SMILe,Di-PAM,0.6233476896879195,0.5975439892589318,0.02580370042898772,2519.5,0.0004760546191372341,125,0.013329529335842555,True,28
0.0,0.2,1,8,SMILe,Di-PAM,0.6151655892851294,0.5847044175917739,0.030461171693355493,2127.5,2.0973326283438382e-05,125,0.0005872531359362746,True,28
0.0,0.4,2,8,SMILe,Di-PAM,0.5948008514261388,0.571148521465763,0.023652329960375806,2638.0,0.0013652507451257265,125,0.01911351043176017,True,28
0.0,0.6,2,8,SMILe,Di-PAM,0.5710235059108625,0.548242093198415,0.02278141271244749,2812.5,0.008059886395275974,125,0.025075202118636362,True,28
0.2,0.6,3,7,SMILe,Di-PAM,0.5591904247306546,0.5409876543209876,0.018202770409667002,2881.0,0.009237215544238878,125,0.019895541172206814,True,28
0.4,0.2,1,7,SMILe,Di-PAM,0.6009306742640075,0.5806251825654125,0.02030549169859497,2699.0,0.002276233676962425,125,0.0091049347078497,True,28
0.2,0.0,4,8,SMILe,pAM,0.6123459933850739,0.589269620460425,0.023076372924648925,2623.5,0.0018032727269864744,125,0.00841527272593688,True,28
0.2,0.2,4,8,SMILe,pAM,0.5969430919867702,0.567294901267315,0.029648190719455236,2388.5,0.00020983525604913866,125,0.0014046268864538003,True,28
0.2,0.4,3,8,SMILe,pAM,0.5819391426793727,0.5489013983036972,0.033037744375675526,2212.5,2.134923253385393e-05,125,0.00019925950364930336,True,28
0.2,0.6,3,8,SMILe,pAM,0.5591904247306546,0.525681579722959,0.033508845007695576,2269.0,3.938060605253138e-05,125,0.00015752242421012552,True,28
0.4,0.0,2,8,SMILe,pAM,0.6125247273798999,0.588657824933687,0.023866902446212923,2488.5,0.0003566401143461033,125,0.004992961600845446,True,28
0.4,0.2,1,8,SMILe,pAM,0.6009306742640075,0.5629734158561746,0.03795725840783293,1581.0,6.3876478017277306e-09,125,1.7885413844837646e-07,True,28
0.4,0.4,1,8,SMILe,pAM,0.5774175721256181,0.545021868552903,0.03239570357271504,1981.5,1.4393327648323386e-06,125,4.030131741530548e-05,True,28
0.4,0.6,3,8,SMILe,pAM,0.5557507810197466,0.5367853030749583,0.01896547794478831,2761.5,0.005491054731702715,125,0.03843738312191901,True,28
0.0,0.2,5,8,VAE_MLP,Di-PAM,0.6081967842289682,0.5847044175917739,0.02349236663719423,2514.5,0.000692185063689569,125,0.0065645003805887316,True,28
0.0,0.4,3,8,VAE_MLP,Di-PAM,0.591671022038838,0.571148521465763,0.02052250057307503,2732.5,0.004385140798772636,125,0.0409279807885446,True,28
0.0,0.6,3,8,VAE_MLP,Di-PAM,0.5691108098372465,0.548242093198415,0.020868716638831497,2889.5,0.009817119271398271,125,0.027487933959915157,True,28
0.2,0.4,2,7,VAE_MLP,Di-PAM,0.5868412745194355,0.5640923076923077,0.022748966827127792,2768.0,0.005771147788161712,125,0.017954682007614214,True,28
0.2,0.6,2,7,VAE_MLP,Di-PAM,0.5616318040409995,0.5409876543209876,0.02064414972001194,2921.5,0.01741945861209125,125,0.0348389172241825,True,28
0.2,0.4,2,6,VAE_MLP,HealNet,0.5868412745194355,0.5681950158823724,0.01864625863706304,2940.5,0.014027462139681176,125,0.039276893991107294,True,28
0.2,0.0,2,8,VAE_MLP,pAM,0.6158185152438026,0.589269620460425,0.02654889478337763,2319.5,6.70066788361331e-05,125,0.0009380935037058633,True,28
0.2,0.2,2,8,VAE_MLP,pAM,0.602533988276517,0.567294901267315,0.035239087009202086,2042.5,3.0242709469329994e-06,125,4.2339793257061996e-05,True,28
0.2,0.4,2,8,VAE_MLP,pAM,0.5868412745194355,0.5489013983036972,0.037939876215738244,1861.0,8.353785164466264e-07,125,1.169529923025277e-05,True,28
0.2,0.6,2,8,VAE_MLP,pAM,0.5616318040409995,0.525681579722959,0.03595022431804051,2138.0,9.256434112960806e-06,125,4.319669252715043e-05,True,28
0.2,0.8,3,8,VAE_MLP,pAM,0.533436316599535,0.5097510560958837,0.023685260503651384,2732.5,0.0029873188190404514,125,0.01045561586664158,True,28
0.4,0.0,3,8,VAE_MLP,pAM,0.6063340734191309,0.588657824933687,0.017676248485443913,2696.0,0.0022208482890573736,125,0.020727917364535487,True,28
0.4,0.2,4,8,VAE_MLP,pAM,0.5916168058420932,0.5629734158561746,0.028643389985918644,2274.0,6.540171262379735e-05,125,0.0006104159844887753,True,28
0.4,0.4,4,8,VAE_MLP,pAM,0.568528774928775,0.545021868552903,0.02350690637587194,2587.5,0.0013244223005518295,125,0.01236127480515041,True,28
0.4,0.6,4,8,VAE_MLP,pAM,0.5550870353996793,0.5367853030749583,0.018301732324720987,2663.0,0.0025082724205477656,125,0.023410542591779146,True,28
0.4,0.8,2,8,VAE_MLP,pAM,0.5389640894652389,0.5190316665029309,0.019932422962308016,2634.0,0.0019703166845849713,125,0.013792216792094799,True,28
0.0,0.2,2,8,ZI_MLP,Di-PAM,0.6132137800045847,0.5847044175917739,0.028509362412810768,2540.0,0.0008713579720391597,125,0.0065645003805887316,True,28
0.0,0.6,4,8,ZI_MLP,Di-PAM,0.5689947408062351,0.548242093198415,0.02075264760782014,2715.5,0.003834941804324808,125,0.015520986743449903,True,28
0.2,0.0,3,8,ZI_MLP,pAM,0.6135157481088516,0.589269620460425,0.024246127648426596,2620.5,0.0011744691707565073,125,0.00841527272593688,True,28
0.2,0.2,5,8,ZI_MLP,pAM,0.5942592396109638,0.567294901267315,0.026964338343648864,2474.5,0.00047868024642576005,125,0.0022338411499868804,True,28
0.2,0.4,5,8,ZI_MLP,pAM,0.5762574319677767,0.5489013983036972,0.02735603366407946,2432.0,0.0004908407824449102,125,0.0019633631297796407,True,28
0.2,0.6,6,8,ZI_MLP,pAM,0.5490093591380948,0.525681579722959,0.023327779415135752,2593.0,0.004528321227808035,125,0.010566082864885412,True,28
0.4,0.2,6,8,ZI_MLP,pAM,0.5894062285096769,0.5629734158561746,0.02643281265350239,2511.5,0.0006734948285175436,125,0.003142975866415203,True,28
