model_name,scenario,train_prop,test_prop,train_missing_prop,test_missing_prop,mean_auc,std_auc,n_replicates
VAE_MLP,both,0.5,0.5,0.5,0.5,0.5955384615384615,0.10491113840423219,125
VAE_MLP,both,0.5,0.75,0.5,0.75,0.6037556561085973,0.11071947205300334,125
VAE_MLP,both,0.75,0.0,0.75,0.0,0.6020874811463046,0.11500814112577404,125
VAE_MLP,both,0.75,0.25,0.75,0.25,0.5916289592760182,0.1110503460690552,125
VAE_MLP,both,0.75,0.5,0.75,0.5,0.5885580693815987,0.09839977525022969,125
VAE_MLP,both,0.75,0.75,0.75,0.75,0.6120995475113122,0.09635802460829049,125
ZI_MLP,both,0.0,0.0,0.0,0.0,0.6365671191553545,0.0998893739444848,125
ZI_MLP,both,0.0,0.25,0.0,0.25,0.6266636500754148,0.11179712631870756,125
ZI_MLP,both,0.0,0.5,0.0,0.5,0.6174177978883862,0.1028442658560906,125
ZI_MLP,both,0.0,0.75,0.0,0.75,0.5842111613876321,0.10895238402789835,125
ZI_MLP,both,0.25,0.0,0.25,0.0,0.6227269984917044,0.10103441131159804,125
ZI_MLP,both,0.25,0.25,0.25,0.25,0.5991432880844644,0.09680717916305054,125
ZI_MLP,both,0.25,0.5,0.25,0.5,0.5831825037707391,0.09654332051001376,125
ZI_MLP,both,0.25,0.75,0.25,0.75,0.6060301659125188,0.10549115179386112,125
ZI_MLP,both,0.5,0.0,0.5,0.0,0.6282956259426847,0.09866521825501463,125
ZI_MLP,both,0.5,0.25,0.5,0.25,0.5950377073906485,0.10388841865149995,125
ZI_MLP,both,0.5,0.5,0.5,0.5,0.5939095022624434,0.09804044205768415,125
ZI_MLP,both,0.5,0.75,0.5,0.75,0.6047330316742081,0.11303719354759834,125
ZI_MLP,both,0.75,0.0,0.75,0.0,0.6174751131221721,0.10797838931048723,125
ZI_MLP,both,0.75,0.25,0.75,0.25,0.6015082956259425,0.1164173346561019,125
ZI_MLP,both,0.75,0.5,0.75,0.5,0.5943710407239818,0.10029766213530533,125
ZI_MLP,both,0.75,0.75,0.75,0.75,0.618555052790347,0.09516066990692998,125
pAM,both,0.0,0.0,0.0,0.0,0.6251161387631975,0.09694772714872461,125
pAM,both,0.0,0.25,0.0,0.25,0.6003800904977376,0.1004736356398197,125
pAM,both,0.0,0.5,0.0,0.5,0.5870950226244344,0.1022202990150551,125
pAM,both,0.0,0.75,0.0,0.75,0.5784585218702866,0.1052367397385674,125
pAM,both,0.25,0.0,0.25,0.0,0.6166153846153846,0.10691866045203262,125
pAM,both,0.25,0.25,0.25,0.25,0.6079245852187029,0.10793688209734932,125
pAM,both,0.25,0.5,0.25,0.5,0.5889321266968325,0.10390295000573888,125
pAM,both,0.25,0.75,0.25,0.75,0.5871855203619908,0.1054042554775069,125
pAM,both,0.5,0.0,0.5,0.0,0.6060512820512822,0.11908164380294214,125
pAM,both,0.5,0.25,0.5,0.25,0.5859426847662141,0.11367254289868496,125
pAM,both,0.5,0.5,0.5,0.5,0.5801689291101054,0.119310166510977,125
pAM,both,0.5,0.75,0.5,0.75,0.5926757164404223,0.11211411510113126,125
pAM,both,0.75,0.0,0.75,0.0,0.6149834087481146,0.11648398423535539,125
pAM,both,0.75,0.25,0.75,0.25,0.600917043740573,0.1136384520945491,125
pAM,both,0.75,0.5,0.75,0.5,0.5987692307692308,0.1206973496189065,125
pAM,both,0.75,0.75,0.75,0.75,0.6218672699849169,0.09659768666125947,125
