train_missing_prop,test_missing_prop,winner_rank,loser_rank,winner_model,loser_model,winner_mean_auc,loser_mean_auc,delta_mean_auc,wilcoxon_statistic,p_value,n_replicates,p_value_fdr,significant_fdr_0p05,n_pairs_tested_in_cell
0.0,0.8,1,6,KNN_MLP,Di-PAM,0.566433991551233,0.5346568687166389,0.03177712283459411,2502.0,0.00040472336337668503,125,0.0037774180581823936,True,28
0.2,0.2,1,7,KNN_MLP,Di-PAM,0.6128097586534368,0.5858797393326128,0.02693001932082395,2485.5,0.0005302744708687978,125,0.005845573719126943,True,28
0.2,0.4,1,7,KNN_MLP,Di-PAM,0.5918717228280448,0.5650384910109048,0.026833231817140035,2645.0,0.002160505781435312,125,0.028375831092809133,True,28
0.2,0.6,1,8,KNN_MLP,Di-PAM,0.5821087991616727,0.5394615581098342,0.04264724105183848,1962.0,1.1301640461075836e-06,125,1.582229664550617e-05,True,28
0.2,0.8,1,8,KNN_MLP,Di-PAM,0.5612648000785931,0.5188531158921962,0.04241168418639696,1986.0,1.5216330953623963e-06,125,4.26057266701471e-05,True,28
0.4,0.0,3,7,KNN_MLP,Di-PAM,0.6032026328715986,0.5821009922389234,0.021101640632675167,2927.5,0.012825186848800752,125,0.03990058130738012,True,28
0.4,0.2,1,7,KNN_MLP,Di-PAM,0.6071329207191276,0.56917985394767,0.0379530667714576,2131.0,3.467308986657792e-05,125,0.0002719911151151525,True,28
0.4,0.4,1,7,KNN_MLP,Di-PAM,0.5815097881258801,0.547844896355241,0.03366489177063903,2435.0,0.00021384534661717542,125,0.0023149989627451045,True,28
0.4,0.6,1,7,KNN_MLP,Di-PAM,0.5639727281658317,0.5357381406163015,0.02823458754953012,2733.0,0.0029992516885395037,125,0.013996507879851017,True,28
0.0,0.6,1,3,KNN_MLP,HealNet,0.5861445590595017,0.5682257851131415,0.01791877394636021,2909.5,0.01131121934504854,125,0.039589267707669885,True,28
0.0,0.8,1,2,KNN_MLP,HealNet,0.566433991551233,0.5441110390673608,0.02232295248387217,2832.0,0.00645180282154841,125,0.02580721128619364,True,28
0.2,0.8,1,2,KNN_MLP,HealNet,0.5612648000785931,0.5379213282247765,0.02334347185381669,2718.0,0.0026578050904366075,125,0.01063122036174643,True,28
0.0,0.6,1,2,KNN_MLP,SMILe,0.5861445590595017,0.5697033238366573,0.016441235222844353,2873.0,0.008719301722363897,125,0.034877206889455586,True,28
0.0,0.8,1,3,KNN_MLP,SMILe,0.566433991551233,0.5432725284081605,0.023161463143072436,2753.5,0.005163309908966766,125,0.02580721128619364,True,28
0.2,0.6,1,4,KNN_MLP,SMILe,0.5821087991616727,0.556290729279235,0.025818069882437733,2552.0,0.0006406345897986577,125,0.0035875537028724827,True,28
0.2,0.8,1,4,KNN_MLP,SMILe,0.5612648000785931,0.5315747715885648,0.02969002849002833,2374.0,0.00018182074084618213,125,0.0010181961487386198,True,28
0.0,0.6,1,4,KNN_MLP,VAE_MLP,0.5861445590595017,0.5607798801453973,0.025364678914104433,2543.0,0.0008950779994282967,125,0.004330068285418957,True,28
0.0,0.8,1,4,KNN_MLP,VAE_MLP,0.566433991551233,0.5415695582408228,0.024864433310410217,2826.0,0.006168897170397702,125,0.02580721128619364,True,28
0.2,0.2,1,5,KNN_MLP,VAE_MLP,0.6128097586534368,0.5928964469332286,0.01991331172020816,2705.5,0.003541362010774073,125,0.014165448043096293,True,28
0.2,0.6,1,5,KNN_MLP,VAE_MLP,0.5821087991616727,0.5501965222516947,0.031912276909978,2015.5,3.5347107448802945e-06,125,2.474297521416206e-05,True,28
0.2,0.8,1,5,KNN_MLP,VAE_MLP,0.5612648000785931,0.5287401512918755,0.03252464878671768,2365.5,0.00010736549089045776,125,0.0007515584362332043,True,28
0.4,0.2,1,5,KNN_MLP,VAE_MLP,0.6071329207191276,0.5778205979631268,0.02931232275600082,2494.5,0.00037731249617089694,125,0.0017607916487975192,True,28
0.4,0.4,1,4,KNN_MLP,VAE_MLP,0.5815097881258801,0.5588391918001114,0.02267059632576862,2820.0,0.008517518292306323,125,0.023849051218457706,True,28
0.0,0.4,2,5,KNN_MLP,ZI_MLP,0.5893188852867014,0.5787096440383798,0.010609241248321633,2849.5,0.010548369130617201,125,0.04922572260954694,True,28
0.0,0.6,1,6,KNN_MLP,ZI_MLP,0.5861445590595017,0.5552789861479518,0.0308655729115499,1420.5,5.58391707997416e-10,125,1.563496782392765e-08,True,28
0.0,0.8,1,7,KNN_MLP,ZI_MLP,0.566433991551233,0.5252853390968333,0.04114865245439969,1648.0,1.688677488660478e-08,125,4.7282969682493385e-07,True,28
0.2,0.2,1,6,KNN_MLP,ZI_MLP,0.6128097586534368,0.5893204178537513,0.023489340799685454,2625.0,0.0018263637840134704,125,0.008523030992062862,True,28
0.2,0.4,1,6,KNN_MLP,ZI_MLP,0.5918717228280448,0.5716661230638242,0.02020559976422054,2838.5,0.006771568975746984,125,0.03160065522015259,True,28
0.2,0.6,1,6,KNN_MLP,ZI_MLP,0.5821087991616727,0.5475564200805579,0.03455237908111475,2053.0,3.4290215700772327e-06,125,2.474297521416206e-05,True,28
0.2,0.8,1,7,KNN_MLP,ZI_MLP,0.5612648000785931,0.5251597602907948,0.03610503978779833,2093.5,5.53223212852179e-06,125,5.7096576128830044e-05,True,28
0.4,0.2,1,4,KNN_MLP,ZI_MLP,0.6071329207191276,0.582998356092609,0.02413456462651864,2736.5,0.0030845028601710696,125,0.007197173340399162,True,28
0.4,0.4,1,5,KNN_MLP,ZI_MLP,0.5815097881258801,0.558080662802502,0.02342912532337804,2863.5,0.008138662628042132,125,0.023849051218457706,True,28
0.4,0.8,1,7,KNN_MLP,ZI_MLP,0.5451027409372237,0.5187253757736516,0.02637736516357203,2533.5,0.0012400199878607684,125,0.03472055966010151,True,28
0.0,0.6,1,5,KNN_MLP,pAM,0.5861445590595017,0.5580536660444707,0.028090893015030982,2417.0,0.0001793776484477531,125,0.0012556435391342718,True,28
0.0,0.8,1,5,KNN_MLP,pAM,0.566433991551233,0.5397030356616563,0.026730955889576635,2661.0,0.0016595959838320064,125,0.011617171886824044,True,28
0.2,0.0,2,8,KNN_MLP,pAM,0.6176254641909813,0.592575354487998,0.02505010970298327,2554.0,0.0009871651794238249,125,0.009213541674622365,True,28
0.2,0.2,1,8,KNN_MLP,pAM,0.6128097586534368,0.5783781248976652,0.03443163375577163,2099.0,5.899565403264276e-06,125,0.00016518783129139972,True,28
0.2,0.4,1,8,KNN_MLP,pAM,0.5918717228280448,0.5610855421292202,0.03078618069882455,2453.5,0.0003929424914410146,125,0.011002389760348409,True,28
0.2,0.6,1,7,KNN_MLP,pAM,0.5821087991616727,0.539998388839768,0.04211041032190466,1819.5,1.8025059283861738e-07,125,5.0470165994812865e-06,True,28
0.2,0.8,1,6,KNN_MLP,pAM,0.5612648000785931,0.5280940367423126,0.03317076333628055,2061.5,6.117490299517505e-06,125,5.7096576128830044e-05,True,28
0.4,0.0,3,8,KNN_MLP,pAM,0.6032026328715986,0.5790362904018078,0.02416634246979077,2757.0,0.003629657685171939,125,0.014518630740687755,True,28
0.4,0.2,1,8,KNN_MLP,pAM,0.6071329207191276,0.5600675508399648,0.047065369879162766,1813.5,2.736761166105261e-07,125,7.662931265094731e-06,True,28
0.4,0.4,1,8,KNN_MLP,pAM,0.5815097881258801,0.5454211088188099,0.03608867930707016,2480.5,0.0003307141375350149,125,0.0023149989627451045,True,28
0.4,0.6,1,8,KNN_MLP,pAM,0.5639727281658317,0.526515571274192,0.03745715689163964,2435.0,0.00021385482088744667,125,0.0029939674924242534,True,28
0.0,0.0,1,8,SMILe,Di-MMLP,0.6232616432524479,0.5913350492844748,0.03192659396797315,2378.5,0.00019010999321407562,125,0.0017743599366647057,True,28
0.0,0.2,1,5,SMILe,Di-MMLP,0.6152820774797786,0.5942286406654221,0.021053436814356452,2787.0,0.004585907892925292,125,0.025681084200381638,True,28
0.0,0.4,1,8,SMILe,Di-MMLP,0.5900927923502637,0.5673618495595506,0.022730942790713082,2771.0,0.004050675134850903,125,0.04922572260954694,True,28
0.0,0.6,2,8,SMILe,Di-MMLP,0.5697033238366573,0.5477623211186431,0.021941002718014246,2593.5,0.0009278717754469194,125,0.004330068285418957,True,28
0.4,0.0,2,6,SMILe,Di-MMLP,0.6053236270753513,0.5830788224121558,0.02224480466319545,2632.0,0.0019374509280062555,125,0.009041437664029192,True,28
0.4,0.2,3,6,SMILe,Di-MMLP,0.5930521269279889,0.569513685037823,0.023538441890165962,2674.5,0.0018585205461373214,125,0.005841941673770781,True,28
0.4,0.4,2,6,SMILe,Di-MMLP,0.5736805973081837,0.5520944821036776,0.02158611520450604,2794.0,0.007024689710882978,125,0.023849051218457706,True,28
0.6,0.0,2,8,SMILe,Di-MMLP,0.5893135671480498,0.5644547139535646,0.02485885319448522,2822.0,0.005986272256948994,125,0.04190390579864296,True,28
0.0,0.0,1,7,SMILe,Di-PAM,0.6232616432524479,0.5943252578838785,0.02893638536856946,2193.5,1.7303318018811846e-05,125,0.0004844929045267317,True,28
0.0,0.2,1,8,SMILe,Di-PAM,0.6152820774797786,0.5862553230507254,0.029026754429053225,2279.0,4.3804006231626356e-05,125,0.001226512174485538,True,28
0.0,0.4,1,7,SMILe,Di-PAM,0.5900927923502637,0.5705966008448767,0.01949619150538695,2830.5,0.006380127874127772,125,0.04922572260954694,True,28
0.0,0.6,2,7,SMILe,Di-PAM,0.5697033238366573,0.5521703507220749,0.017532973114582462,2871.5,0.017483470275497893,125,0.0489537167713941,True,28
0.4,0.0,2,7,SMILe,Di-PAM,0.6053236270753513,0.5821009922389234,0.023222634836427836,2642.0,0.0014126864266112572,125,0.00791104398902304,True,28
0.4,0.2,3,7,SMILe,Di-PAM,0.5930521269279889,0.56917985394767,0.02387227298031891,2617.5,0.001144355238098553,125,0.004577420952394212,True,28
0.4,0.4,2,7,SMILe,Di-PAM,0.5736805973081837,0.547844896355241,0.02583570095294263,2461.0,0.000274755513948636,125,0.0023149989627451045,True,28
0.4,0.6,2,7,SMILe,Di-PAM,0.5577806857255133,0.5357381406163015,0.022042545109211775,2620.0,0.001169403229291957,125,0.008761929955262768,True,28
0.0,0.0,1,5,SMILe,VAE_MLP,0.6232616432524479,0.5955732914169697,0.027688351835478242,2564.0,0.0010784104456523604,125,0.007138519177788511,True,28
0.0,0.2,1,6,SMILe,VAE_MLP,0.6152820774797786,0.5941343943412909,0.021147683138487694,2734.5,0.0030354784217018964,125,0.021248348951913274,True,28
0.4,0.2,3,5,SMILe,VAE_MLP,0.5930521269279889,0.5778205979631268,0.015231528964862129,2904.0,0.010881211355429528,125,0.02176242271085906,True,28
0.4,0.4,2,4,SMILe,VAE_MLP,0.5736805973081837,0.5588391918001114,0.014841405508072225,2879.5,0.018463515768713537,125,0.046998040138543556,True,28
0.0,0.0,1,6,SMILe,pAM,0.6232616432524479,0.595544015456659,0.0277176277957889,2321.0,6.806033096747396e-05,125,0.0009528446335446355,True,28
0.0,0.2,1,7,SMILe,pAM,0.6152820774797786,0.5886722598814552,0.02660981759832337,2441.5,0.0003506272684265081,125,0.004908781757971113,True,28
0.2,0.0,3,8,SMILe,pAM,0.6160044667125125,0.592575354487998,0.023429112224514492,2381.0,0.000301006891851777,125,0.004214096485924878,True,28
0.2,0.2,3,8,SMILe,pAM,0.6030526377836722,0.5783781248976652,0.024674512886007083,2549.5,0.0006263114699064582,125,0.005845573719126943,True,28
0.2,0.4,3,8,SMILe,pAM,0.5844065232341095,0.5610855421292202,0.023320981104889227,2793.5,0.004821112569265814,125,0.028375831092809133,True,28
0.4,0.0,2,8,SMILe,pAM,0.6053236270753513,0.5790362904018078,0.026287336673543438,2283.5,7.226488587087013e-05,125,0.0010659656940657373,True,28
0.4,0.2,3,8,SMILe,pAM,0.5930521269279889,0.5600675508399648,0.032984576088024076,2025.5,6.4308696172294e-06,125,9.00321746412116e-05,True,28
0.4,0.4,2,8,SMILe,pAM,0.5736805973081837,0.5454211088188099,0.028259488489373763,2347.5,8.94120913300766e-05,125,0.0023149989627451045,True,28
0.4,0.6,2,8,SMILe,pAM,0.5577806857255133,0.526515571274192,0.031265114451321296,2313.5,9.865089444003526e-05,125,0.002762225044320987,True,28
0.6,0.6,3,7,SMILe,pAM,0.5451413170907423,0.525958830271474,0.019182486819268263,2883.0,0.009370660409183062,125,0.047306566727316236,True,28
0.6,0.6,1,8,VAE_MLP,Di-MMLP,0.5502805252644333,0.5259310999770769,0.024349425287356397,2850.0,0.007372410146951051,125,0.047306566727316236,True,28
0.6,0.6,1,6,VAE_MLP,Di-PAM,0.5502805252644333,0.5266396306120443,0.023640894652388944,2611.0,0.002414237451356205,125,0.047306566727316236,True,28
0.4,0.2,5,8,VAE_MLP,pAM,0.5778205979631268,0.5600675508399648,0.017753047123161947,2875.5,0.008878089614241665,125,0.019122039169135893,True,28
0.4,0.6,3,8,VAE_MLP,pAM,0.5538411631790943,0.526515571274192,0.027325591904902247,2581.0,0.0012517042793232526,125,0.008761929955262768,True,28
0.6,0.6,1,7,VAE_MLP,pAM,0.5502805252644333,0.525958830271474,0.02432169499295922,2831.0,0.006403892628040926,125,0.047306566727316236,True,28
0.8,0.6,1,8,VAE_MLP,pAM,0.5238348757245309,0.49598852539542204,0.02784635032910887,2564.5,0.00108318713723837,125,0.03032923984267436,True,28
0.0,0.0,4,8,ZI_MLP,Di-MMLP,0.6116368864001049,0.5913350492844748,0.02030183711563016,2837.5,0.009675903280612482,125,0.0312098950139892,True,28
0.4,0.0,4,8,ZI_MLP,pAM,0.5984062612568358,0.5790362904018078,0.019369970855028007,2807.0,0.00534481971640623,125,0.018706869007421807,True,28
0.4,0.2,4,8,ZI_MLP,pAM,0.582998356092609,0.5600675508399648,0.022930805252644126,2700.0,0.002295048514695664,125,0.005841941673770781,True,28
0.4,0.6,5,8,ZI_MLP,pAM,0.5495368634770933,0.526515571274192,0.023021292202901278,2890.0,0.00985227778970242,125,0.03940911115880968,True,28
